5000	0.000331736 
5500	0.000381571 
6000	0.000420191 
6500	0.000382667 
7000	0.000423358 
7500	0.000459789 
8000	0.000511545 
8500	0.000544441 
9000	0.000583222 
9500	0.000673208 
10000	0.000679488 
10500  0.0008 
11000  0.000797 
11500  0.000856 
12000  0.000901 
12500  0.000962 
13000  0.000897 
13500  0.000984 
14000  0.000951 
14500  0.001016 
15000  0.001501 
15500  0.001432 
16000  0.001127 
16500  0.00118 
17000  0.001481 
17500  0.001581 
18000  0.001384 
18500  0.001486 
19000  0.001419 
19500  0.001951 
20000  0.002453 
20500  0.001722 
21000  0.001791 
21500  0.002096 
22000  0.001761 
22500  0.001796 
23000  0.001876 
23500  0.002468 
24000  0.002004 
24500  0.002261 
25000  0.002351 
25500  0.002058 
26000  0.001841 
26500  0.001845 
27000  0.001964 
27500  0.002416 
28000  0.002102 
28500  0.002485 
29000  0.002782 
29500  0.002172 
30000  0.002217 
30500  0.002633 
31000  0.002412 
31500  0.002447 
32000  0.003342 
32500  0.002587 
33000  0.00243 
33500  0.002663 
34000  0.002671 
34500  0.002804 
35000  0.003463 
35500  0.003136 
36000  0.002858 
36500  0.003485 
37000  0.003483 
37500  0.003099 
38000  0.003634 
38500  0.003255 
39000  0.003065 
39500  0.003781 
40000  0.003794 
40500  0.004519 
41000  0.004585 
41500  0.003428 
42000  0.003423 
42500  0.004171 
43000  0.004256 
43500  0.003835 
44000  0.003701 
44500  0.003668 
45000  0.004619 
45500  0.004489 
46000  0.004394 
46500  0.004231 
47000  0.004108 
47500  0.005451 
48000  0.004883 
48500  0.00442 
49000  0.004415 
49500  0.004982 
50000  0.004941 
50500  0.005403 
51000  0.00405 
51500  0.00385 
52000  0.00476 
52500  0.00486 
53000  0.004347 
53500  0.004204 
54000  0.004484 
54500  0.004852 
55000  0.005116 
55500  0.004223 
56000  0.004662 
56500  0.005473 
57000  0.005248 
57500  0.004516 
58000  0.005104 
58500  0.005364 
59000  0.005188 
59500  0.004642 
60000  0.005271 
60500  0.005602 
61000  0.005541 
61500  0.004792 
62000  0.005057 
62500  0.00576 
63000  0.005752 
63500  0.004987 
64000  0.00539 
64500  0.006924 
65000  0.005782 
65500  0.005159 
66000  0.006483 
66500  0.005937 
67000  0.005525 
67500  0.006084 
68000  0.006248 
68500  0.005841 
69000  0.005737 
69500  0.006708 
70000  0.008328 
70500  0.005853 
71000  0.006843 
71500  0.008125 
72000  0.006423 
72500  0.006794 
73000  0.007077 
73500  0.006882 
74000  0.0067 
74500  0.007555 
75000  0.007035 
75500  0.006453 
76000  0.007952 
76500  0.008039 
77000  0.006566 
77500  0.007274 
78000  0.008612 
78500  0.006719 
79000  0.007232 
79500  0.008142 
80000  0.006947 
80500  0.007962 
81000  0.008451 
81500  0.007052 
82000  0.008556 
82500  0.009284 
83000  0.007556 
83500  0.008229 
84000  0.008756 
84500  0.007243 
85000  0.008775 
85500  0.008677 
86000  0.007897 
86500  0.008765 
87000  0.009774 
87500  0.00767 
88000  0.010233 
88500  0.008481 
89000  0.008774 
89500  0.010355 
90000  0.008364 
90500  0.010087 
91000  0.009866 
91500  0.008187 
92000  0.009637 
92500  0.008987 
93000  0.008818 
93500  0.01075 
94000  0.008667 
94500  0.01104 
95000  0.010029 
95500  0.009169 
96000  0.01168 
96500  0.008906 
97000  0.009416 
97500  0.010181 
98000  0.009494 
98500  0.011954 
99000  0.009225 
99500  0.011925 
100000  0.009857 
100500  0.011132 
101000  0.010795 
101500  0.010222 
102000  0.011655 
102500  0.008387 
103000  0.011669 
103500  0.008769 
104000  0.00904 
104500  0.009735 
105000  0.008428 
105500  0.011662 
106000  0.009294 
106500  0.010081 
107000  0.010472 
107500  0.009087 
108000  0.011911 
108500  0.008999 
109000  0.010633 
109500  0.009331 
110000  0.010101 
110500  0.011296 
111000  0.009515 
111500  0.012062 
112000  0.009654 
112500  0.011831 
113000  0.009958 
113500  0.010405 
114000  0.012594 
114500  0.009932 
115000  0.01179 
115500  0.009544 
116000  0.012152 
116500  0.01013 
117000  0.012712 
117500  0.010565 
118000  0.010222 
118500  0.010617 
119000  0.011063 
119500  0.013131 
120000  0.010309 
120500  0.012963 
121000  0.010739 
121500  0.012607 
122000  0.010507 
122500  0.012785 
123000  0.010498 
123500  0.011971 
124000  0.010721 
124500  0.012477 
125000  0.011347 
125500  0.012635 
126000  0.011173 
126500  0.011934 
127000  0.011152 
127500  0.012905 
128000  0.011158 
128500  0.013337 
129000  0.011332 
129500  0.012977 
130000  0.011882 
130500  0.013287 
131000  0.011857 
131500  0.01328 
132000  0.011876 
132500  0.012797 
133000  0.011806 
133500  0.013471 
134000  0.012183 
134500  0.015049 
135000  0.011829 
135500  0.014383 
136000  0.012085 
136500  0.014734 
137000  0.012702 
137500  0.015067 
138000  0.01306 
138500  0.01463 
139000  0.013426 
139500  0.014671 
140000  0.013411 
140500  0.0125 
141000  0.01557 
141500  0.012935 
142000  0.015527 
