5000	0.000433349 
5500	0.000385622 
6000	0.000543623 
6500	0.000555062 
7000	0.000599413 
7500	0.000616003 
8000	0.000687379 
8500	0.000697276 
9000	0.000735878 
9500	0.00077948 
10000	0.00151913 
10500	0.000733476 
11000	0.000959457 
11500	0.000867016 
12000	0.000982175 
12500	0.00109756 
13000	0.000958397 
13500	0.00096485 
14000	0.00129807 
14500	0.00124159 
15000	0.00136397 
15500	0.00142371 
16000	0.00128144 
16500	0.00123233 
17000	0.00131161 
17500	0.00163734 
18000	0.00169834 
18500	0.00168169 
19000	0.00178371 
19500	0.00152476 
20000	0.00151911 
20500	0.001542 
21000	0.00172952 
21500	0.00211196 
22000	0.00484826 
22500	0.0017704 
23000	0.00212274 
23500	0.00289963 
24000	0.00248122 
24500	0.00218389 
25000	0.00354928 
25500	0.00318752 
26000	0.00222967 
26500	0.00259526 
27000	0.00268091 
27500	0.00226625 
28000	0.00252342 
28500	0.00247472 
29000	0.00297645 
29500	0.00338873 
30000	0.00288076 
30500	0.00277893 
31000	0.00291325 
31500	0.00309845 
32000	0.00332126 
32500	0.00372288 
33000	0.0027784 
33500	0.00283091 
34000	0.00388916 
34500	0.00321616 
35000	0.00355814 
35500	0.00365465 
36000	0.0075776 
36500	0.00326906 
37000	0.00301175 
37500	0.00424004 
38000	0.00335662 
38500	0.00563538 
39000	0.00426864 
39500	0.00312543 
40000	0.00317442 
40500	0.00340324 
41000	0.00556608 
41500	0.00442106 
42000	0.00335486 
42500	0.00357587 
43000	0.00534742 
43500	0.00411203 
44000	0.00360106 
44500	0.00359208 
45000	0.00439455 
45500	0.0042809 
46000	0.00375698 
46500	0.00380802 
47000	0.00381393 
47500	0.00531857 
48000	0.00507734 
48500	0.0048713 
49000	0.00405163 
49500	0.00545623 
50000	0.00471704 
50500	0.00428601 
51000	0.0051194 
51500	0.00461129 
52000	0.00483253 
52500	0.00542846 
53000	0.00550213 
53500	0.0048296 
54000	0.00496225 
54500	0.00497328 
55000	0.0045753 
55500	0.00968061 
56000	0.00807034 
56500	0.00498016 
57000	0.00508807 
57500	0.00728648 
58000	0.00665745 
58500	0.00511989 
59000	0.0051504 
59500	0.00501731 
60000	0.00577081 
60500	0.00617243 
61000	0.00707724 
61500	0.00603497 
62000	0.00527079 
62500	0.0069731 
63000	0.0055322 
63500	0.00612422 
64000	0.00689156 
64500	0.00605815 
65000	0.00586006 
65500	0.00744844 
66000	0.00731927 
66500	0.00645453 
67000	0.00604286 
67500	0.00861952 
68000	0.00647383 
68500	0.00619424 
69000	0.00847498 
69500	0.00677466 
70000	0.00588876 
70500	0.0104977 
71000	0.00649737 
71500	0.00662487 
72000	0.00877148 
72500	0.00653145 
73000	0.00699586 
73500	0.00784122 
74000	0.00646968 
74500	0.00864044 
75000	0.00688746 
75500	0.00674966 
76000	0.00780171 
76500	0.00809801 
77000	0.00643159 
77500	0.00728417 
78000	0.0088828 
78500	0.00701011 
79000	0.00809573 
79500	0.00753185 
80000	0.00747605 
80500	0.00732213 
81000	0.00920517 
81500	0.00730782 
82000	0.00734213 
82500	0.00741643 
83000	0.00753077 
83500	0.00755674 
84000	0.00814684 
84500	0.00763159 
85000	0.00833447 
85500	0.00749651 
86000	0.00918472 
86500	0.00850767 
87000	0.0104986 
87500	0.0102355 
88000	0.00817612 
88500	0.00834435 
89000	0.00897545 
89500	0.00821615 
90000	0.00934163 
90500	0.0108884 
91000	0.00782505 
91500	0.00852444 
92000	0.00820154 
92500	0.00822644 
93000	0.00992821 
93500	0.00894116 
94000	0.00852265 
94500	0.00857167 
95000	0.0092047 
95500	0.00893644 
96000	0.00924012 
96500	0.00945107 
97000	0.0085374 
97500	0.0114293 
98000	0.00873475 
98500	0.00951859 
99000	0.0105771 
99500	0.0144131 
100000	0.00998635 
100500	0.00966192 
101000	0.0105284 
101500	0.00887442 
102000	0.0105922 
102500	0.00951824 
103000	0.00943946 
103500	0.0118776 
104000	0.0113339 
104500	0.0111589 
105000	0.00999111 
105500	0.00951551 
106000	0.0124397 
106500	0.00996227 
107000	0.00935061 
107500	0.0109742 
108000	0.0101663 
108500	0.00945355 
109000	0.0110553 
109500	0.0101498 
110000	0.0111967 
110500	0.0101515 
111000	0.0176336 
111500	0.0103635 
112000	0.0114367 
112500	0.0122687 
113000	0.011171 
113500	0.0112812 
114000	0.0126637 
114500	0.0104845 
115000	0.0144951 
115500	0.0131338 
116000	0.0123971 
116500	0.011219 
117000	0.0121601 
117500	0.0122751 
118000	0.0145461 
118500	0.0116181 
119000	0.011978 
119500	0.0113214 
120000	0.0141584 
120500	0.0127694 
121000	0.0127626 
121500	0.011234 
122000	0.0130308 
122500	0.0120068 
123000	0.0164654 
123500	0.0118793 
124000	0.0151863 
124500	0.0145708 
125000	0.0114396 
125500	0.0128563 
126000	0.0123471 
126500	0.0145657 
127000	0.0136609 
