5000  0.015625 
5500  0.015625 
6000  0.015625 
6500  0.015625 
7000  0.015625 
7500  0.015625 
8000  0.03125 
8500  0.03125 
9000  0.015625 
9500  0.03125 
10000  0.03125 
10500  0.03125 
11000  0.03125 
11500  0.046875 
12000  0.03125 
12500  0.046875 
13000  0.046875 
13500  0.0625 
14000  0.0625 
14500  0.0625 
15000  0.0625 
15500  0.078125 
16000  0.078125 
16500  0.078125 
17000  0.09375 
17500  0.09375 
18000  0.109375 
18500  0.09375 
19000  0.109375 
19500  0.125 
20000  0.125 
20500  0.125 
21000  0.140625 
21500  0.15625 
22000  0.15625 
22500  0.15625 
23000  0.15625 
23500  0.171875 
24000  0.171875 
24500  0.171875 
25000  0.203125 
25500  0.203125 
26000  0.203125 
26500  0.21875 
27000  0.21875 
27500  0.234375 
28000  0.25 
28500  0.234375 
29000  0.265625 
29500  0.265625 
30000  0.28125 
30500  0.28125 
31000  0.296875 
31500  0.296875 
32000  0.3125 
32500  0.328125 
33000  0.328125 
33500  0.34375 
34000  0.34375 
34500  0.359375 
35000  0.375 
35500  0.390625 
36000  0.390625 
36500  0.40625 
37000  0.421875 
37500  0.421875 
38000  0.4375 
38500  0.453125 
39000  0.46875 
39500  0.484375 
40000  0.484375 
40500  0.5 
41000  0.5 
41500  0.53125 
42000  0.546875 
42500  0.546875 
43000  0.5625 
43500  0.578125 
44000  0.59375 
44500  0.59375 
45000  0.609375 
45500  0.640625 
46000  0.640625 
46500  0.65625 
47000  0.671875 
47500  0.6875 
48000  0.6875 
48500  0.71875 
49000  0.734375 
49500  0.734375 
50000  0.75 
50500  0.765625 
51000  0.78125 
51500  0.796875 
52000  0.8125 
52500  0.828125 
53000  0.859375 
53500  0.875 
54000  0.875 
54500  0.890625 
55000  0.921875 
55500  0.9375 
56000  0.9375 
56500  0.96875 
57000  0.984375 
57500  1 
58000  1.01562 
58500  1.03125 
59000  1.04688 
59500  1.0625 
60000  1.07812 
60500  1.09375 
61000  1.125 
61500  1.125 
62000  1.15625 
62500  1.17188 
63000  1.20312 
63500  1.21875 
64000  1.23438 
64500  1.25 
65000  1.28125 
65500  1.29688 
66000  1.3125 
66500  1.32812 
67000  1.34375 
67500  1.375 
68000  1.39062 
68500  1.40625 
69000  1.4375 
69500  1.45312 
70000  1.46875 
70500  1.5 
71000  1.51562 
71500  1.53125 
72000  1.5625 
72500  1.57812 
73000  1.60938 
73500  1.625 
74000  1.65625 
74500  1.65625 
75000  1.70312 
75500  1.71875 
76000  1.75 
76500  1.75 
77000  1.78125 
77500  1.8125 
78000  1.82812 
78500  1.85938 
79000  1.875 
79500  1.90625 
80000  1.92188 
80500  1.95312 
81000  1.96875 
81500  2 
82000  2.01562 
82500  2.04688 
83000  2.0625 
83500  2.09375 
84000  2.10938 
84500  2.15625 
85000  2.17188 
85500  2.1875 
86000  2.21875 
86500  2.25 
87000  2.26562 
87500  2.29688 
88000  2.32812 
88500  2.34375 
89000  2.375 
89500  2.40625 
90000  2.4375 
90500  2.46875 
91000  2.48438 
91500  2.51562 
92000  2.54688 
92500  2.57812 
93000  2.60938 
93500  2.625 
94000  2.65625 
94500  2.67188 
95000  2.71875 
95500  2.75 
96000  2.76562 
96500  2.8125 
97000  2.8125 
97500  2.85938 
98000  2.89062 
98500  2.92188 
99000  2.9375 
99500  2.96875 
100000  3 
100500  3.03125 
101000  3.0625 
101500  3.09375 
102000  3.125 
102500  3.15625 
103000  3.1875 
103500  3.21875 
104000  3.25 
104500  3.28125 
105000  3.3125 
105500  3.34375 
106000  3.35938 
106500  3.40625 
107000  3.4375 
107500  3.46875 
108000  3.5 
108500  3.53125 
109000  3.5625 
109500  3.59375 
110000  3.64062 
110500  3.67188 
111000  3.6875 
111500  3.73438 
112000  3.76562 
112500  3.79688 
113000  3.82812 
113500  3.85938 
114000  3.92188 
114500  3.92188 
115000  3.96875 
115500  4 
116000  4.04688 
116500  4.07812 
117000  4.10938 
117500  4.14062 
118000  4.17188 
118500  4.21875 
119000  4.25 
119500  4.29688 
120000  4.3125 
120500  4.35938 
121000  4.39062 
121500  4.4375 
122000  4.45312 
122500  4.5 
123000  4.53125 
123500  4.57812 
124000  4.60938 
124500  4.64062 
125000  4.6875 
125500  4.71875 
126000  4.76562 
126500  4.79688 
127000  4.82812 
127500  4.875 
128000  4.92188 
128500  4.95312 
129000  4.98438 
129500  5.03125 
130000  5.0625 
130500  5.09375 
131000  5.15625 
131500  5.20312 
132000  5.21875 
132500  5.26562 
133000  5.3125 
133500  5.34375 
134000  5.375 
134500  5.42188 
135000  5.46875 
135500  5.51562 
136000  5.53125 
136500  5.64062 
137000  5.625 
137500  5.65625 
138000  5.70312 
138500  5.73438 
139000  5.79688 
139500  5.82812 
140000  5.875 
140500  5.90625 
141000  5.96875 
141500  6 
142000  6.04688 
142500  6.07812 
143000  6.125 
143500  6.17188 
144000  6.21875 
144500  6.26562 
145000  6.32812 
145500  6.34375 
146000  6.39062 
146500  6.4375 
147000  6.46875 
147500  6.51562 
148000  6.5625 
148500  6.60938 
149000  6.65625 
149500  6.70312 
150000  6.73438 
150500  6.79688 
151000  6.82812 
151500  6.875 
152000  6.90625 
152500  6.96875 
153000  7.01562 
153500  7.09375 
154000  7.10938 
154500  7.14062 
155000  7.20312 
155500  7.25 
156000  7.29688 
156500  7.34375 
157000  7.39062 
157500  7.42188 
158000  7.48438 
158500  7.51562 
159000  7.57812 
159500  7.625 
160000  7.65625 
160500  7.71875 
161000  7.75 
161500  7.8125 
162000  7.85938 
162500  7.90625 
163000  7.96875 
163500  8.01562 
164000  8.04688 
164500  8.10938 
165000  8.15625 
165500  8.20312 
166000  8.25 
166500  8.32812 
167000  8.35938 
167500  8.39062 
168000  8.45312 
168500  8.48438 
169000  8.5625 
169500  8.60938 
170000  8.625 
170500  8.70312 
171000  8.75 
171500  8.8125 
172000  8.84375 
172500  8.90625 
173000  8.96875 
173500  9 
174000  9.0625 
174500  9.10938 
175000  9.17188 
175500  9.20312 
176000  9.28125 
176500  9.3125 
177000  9.40625 
177500  9.4375 
178000  9.46875 
178500  9.53125 
179000  9.59375 
179500  9.64062 
180000  9.70312 
180500  9.75 
181000  9.79688 
181500  9.84375 
182000  9.92188 
182500  9.96875 
183000  10.0312 
183500  10.0938 
184000  10.125 
184500  10.1719 
185000  10.25 
185500  10.2969 
186000  10.3438 
186500  10.4062 
187000  10.4688 
187500  10.5156 
188000  10.5781 
188500  10.625 
189000  10.6875 
189500  10.75 
190000  10.8125 
190500  10.8438 
191000  10.9219 
191500  10.9688 
192000  11.0312 
192500  11.0938 
193000  11.1406 
193500  11.2031 
194000  11.25 
194500  11.3281 
195000  11.3594 
195500  11.4375 
196000  11.4844 
196500  11.5625 
197000  11.6094 
197500  11.6562 
198000  11.7656 
198500  11.7812 
199000  11.8438 
199500  11.8906 
200000  11.9531 
