2000 0.000296875
2500 0.000421875
3000 0.0005625
3500 0.00053125
4000 0.00065625
4500 0.000734375
5000 0.000890625
5500 0.00104688
6000 0.00115625
6500 0.001
7000 0.001125
7500 0.00121875
8000 0.00135937
8500 0.00146875
9000 0.00159375
9500 0.00175
10000 0.00185937
10500 0
11000 0
11500 0.015625
12000 0
12500 0.015625
13000 0
13500 0
14000 0
14500 0
15000 0
15500 0
16000 0
16500 0
17000 0.015625
17500 0
18000 0
18500 0
19000 0
19500 0.015625
20000 0.015625
20500 0.03125
21000 0
21500 0
22000 0.015625
22500 0.015625
23000 0
23500 0
24000 0.015625
24500 0
25000 0
25500 0.015625
26000 0.015625
26500 0
27000 0.015625
27500 0.015625
28000 0
28500 0.015625
29000 0
29500 0
30000 0.015625
30500 0
31000 0.015625
31500 0
32000 0
32500 0.015625
33000 0.03125
33500 0.015625
34000 0
34500 0
35000 0.015625
35500 0.015625
36000 0.015625
36500 0
37000 0.015625
37500 0.03125
38000 0.015625
38500 0.015625
39000 0
39500 0
40000 0.015625
40500 0.015625
41000 0
41500 0.015625
42000 0.03125
42500 0
43000 0.015625
43500 0
44000 0
44500 0.015625
45000 0
45500 0.015625
46000 0
46500 0.015625
47000 0.015625
47500 0.015625
48000 0.015625
48500 0
49000 0.015625
49500 0.015625
50000 0
50500 0.015625
51000 0.015625
51500 0.015625
52000 0.03125
52500 0
53000 0.015625
53500 0
54000 0.015625
54500 0.015625
55000 0
55500 0.015625
56000 0.015625
56500 0.015625
57000 0
57500 0.015625
58000 0.03125
58500 0.015625
59000 0.015625
59500 0.015625
60000 0.015625
60500 0.015625
61000 0.015625
61500 0
62000 0.03125
62500 0.015625
63000 0.015625
63500 0.015625
64000 0
64500 0.015625
65000 0.015625
65500 0.015625
66000 0.015625
66500 0.015625
67000 0.015625
67500 0.015625
68000 0.015625
68500 0.015625
69000 0.015625
69500 0.015625
70000 0.015625
70500 0.015625
71000 0.03125
71500 0.015625
72000 0.015625
72500 0.015625
73000 0.015625
73500 0.015625
74000 0.015625
74500 0.015625
75000 0.015625
75500 0.015625
76000 0.015625
76500 0.015625
77000 0.015625
77500 0.03125
78000 0.03125
78500 0.03125
79000 0.015625
79500 0.015625
80000 0.015625
80500 0.015625
81000 0.015625
81500 0.015625
82000 0.015625
82500 0.015625
83000 0.015625
83500 0.015625
84000 0.015625
84500 0.015625
85000 0.015625
85500 0.015625
86000 0.015625
86500 0.015625
87000 0.015625
87500 0.015625
88000 0.03125
88500 0.03125
89000 0.015625
89500 0.03125
90000 0.015625
90500 0.03125
91000 0.03125
91500 0.03125
92000 0.015625
92500 0.015625
93000 0.03125
93500 0.015625
94000 0.015625
94500 0.015625
95000 0.046875
95500 0.03125
96000 0.03125
96500 0.03125
97000 0.015625
97500 0.03125
98000 0.03125
98500 0.015625
99000 0.03125
99500 0.03125
100000 0.03125
100500 0.03125
101000 0.046875
101500 0.015625
102000 0.015625
102500 0.03125
103000 0.03125
103500 0.03125
104000 0.015625
104500 0.015625
105000 0.015625
105500 0.03125
106000 0.03125
106500 0.015625
107000 0.015625
107500 0.015625
108000 0.03125
108500 0.015625
109000 0.03125
109500 0.015625
110000 0.03125
110500 0.015625
111000 0.015625
111500 0.03125
112000 0.03125
112500 0.015625
113000 0.015625
113500 0.03125
114000 0.015625
114500 0.015625
115000 0.03125
115500 0.03125
116000 0.03125
116500 0.015625
117000 0.03125
117500 0.03125
118000 0.03125
118500 0.03125
119000 0.03125
119500 0.03125
120000 0.03125
120500 0.03125
121000 0.03125
121500 0.046875
122000 0.03125
122500 0.03125
123000 0.03125
123500 0.03125
124000 0.03125
124500 0.03125
125000 0.03125
125500 0.03125
126000 0.015625
126500 0.03125
127000 0.015625
127500 0.03125
128000 0.046875
128500 0.03125
129000 0.03125
129500 0.015625
130000 0.03125
130500 0.046875
131000 0.03125
131500 0.03125
132000 0.03125
132500 0.03125
133000 0.03125
133500 0.03125
134000 0.03125
134500 0.03125
135000 0.03125
135500 0.03125
136000 0.03125
136500 0.046875
137000 0.03125
137500 0.03125
138000 0.046875
138500 0.03125
139000 0.03125
139500 0.03125
140000 0.046875
140500 0.03125
141000 0.03125
141500 0.03125
142000 0.03125
142500 0.03125
143000 0.046875
143500 0.046875
144000 0.03125
144500 0.046875
145000 0.03125
145500 0.046875
146000 0.046875
146500 0.03125
147000 0.03125
147500 0.03125
148000 0.046875
148500 0.03125
149000 0.03125
149500 0.046875
150000 0.03125
150500 0.046875
151000 0.046875
151500 0.03125
152000 0.03125
152500 0.046875
153000 0.03125
153500 0.03125
154000 0.046875
154500 0.046875
155000 0.03125
155500 0.03125
156000 0.046875
156500 0.046875
157000 0.03125
157500 0.03125
158000 0.015625
158500 0.046875
159000 0.0625
159500 0.03125
160000 0.03125
160500 0.046875
161000 0.046875
161500 0.03125
162000 0.03125
162500 0.046875
163000 0.03125
163500 0.046875
164000 0.046875
164500 0.03125
165000 0.03125
165500 0.046875
166000 0.03125
166500 0.046875
167000 0.03125
167500 0.03125
168000 0.0625
168500 0.03125
169000 0.046875
169500 0.046875
170000 0.046875
170500 0.03125
171000 0.046875
171500 0.046875
172000 0.046875
172500 0.03125
173000 0.046875
173500 0.03125
174000 0.0625
174500 0.046875
175000 0.03125
175500 0.0625
176000 0.046875
176500 0.046875
177000 0.03125
177500 0.046875
178000 0.0625
178500 0.046875
179000 0.046875
179500 0.0625
180000 0.046875
180500 0.03125
181000 0.0625
181500 0.046875
182000 0.03125
182500 0.046875
183000 0.046875
183500 0.0625
184000 0.046875
184500 0.03125
185000 0.0625
185500 0.046875
186000 0.046875
186500 0.046875
187000 0.046875
187500 0.046875
188000 0.0625
188500 0.046875
189000 0.0625
189500 0.046875
190000 0.046875
190500 0.046875
191000 0.046875
191500 0.046875
192000 0.046875
192500 0.046875
193000 0.046875
193500 0.046875
194000 0.046875
194500 0.046875
195000 0.046875
195500 0.046875
196000 0.046875
196500 0.0625
197000 0.046875
197500 0.046875
198000 0.0625
198500 0.0625
199000 0.046875
199500 0.03125
200000 0.0625
