 100 0.003062
 150 0.006098
 200 0.015478
 250 0.027011
 300 0.049355
 350 0.070221 
 400 0.113186 
 450 0.149113 
 500 0.20583 
 550 0.285182
 600 0.364225
 650 0.45818 
 700 0.602741
 750 0.734635
 800 0.917664
 850 1.12082 
 900 1.43531 
 950 1.70397 
 1000 1.96659 
 1050 2.3157 
 1100 2.64703
 1150 3.06837
 1200 3.48725
 1250 3.88572
 1300 4.33015
 1350 4.83624
 1400 5.38247
 1450 6.03143
 1500 6.58486
 1550 7.23446
 1600 7.95614
 1650 8.65917
 1700 9.45024
 1750 10.2932
 1800 11.1977 
 1850 12.1828 
 1900 13.0691 
 1950 14.1594 
 2000 15.1673 
 2050 16.3268 
 2100 17.4598 
 2150 18.7059 
 2200 20.1167 
 2250 21.3898 
 2300 22.5852 
 2350 24.3897 
 2400 25.8494 
 2450 27.4899 
 2500 29.0734 
 2550 30.911 
 2600 32.6007 
 2650 34.5615 
 2700 36.3663 
 2750 38.6175 
 2800 40.6076 
 2850 42.7743 
 2900 45.1149 
 2950 47.4031 
 3000 49.8188 
 3050 52.2263 
 3100 54.7417 
 3150 57.4021 
 3200 60.2498 
 3250 62.9145 
 3300 65.8101 
 3350 68.8777 
 3400 71.924 
 3450 74.9949 
 3500 78.2596 
 3550 81.5486 
 3600 85.0755 
 3650 88.6634 
 3700 92.1544 
 3750 95.8738 
 3800 99.7647 
 3850 103.559 
 3900 107.489 
 3950 111.722 
 4000 115.894 
 4050 120.393 
 4100 124.596 
 4150 129.277 
 4200 133.993 
 4250 138.815 
 4300 143.582 
 4350 149.022 
 4400 154.5 
 4450 159.309 
 4500 164.609 
 4550 170.276 
