100 0
150 0
200 0.015625
250 0.03125
300 0.03125
350 0.046875
400 0.078125
450 0.078125
500 0.140625
550 0.15625
600 0.265625
650 0.296875
700 0.359375
750 0.515625
800 0.5625
850 0.640625
900 0.78125
950 0.9375
1000 1.17188
1050 1.29688
1100 1.51562
1150 1.75
1200 2.03125
1250 2.29688
1300 2.57812
1350 2.90625
1400 3.25
1450 3.71875
1500 4.125
1550 4.53125
1600 4.95312
1650 5.375
1700 5.82812
1750 6.375
1800 6.90625
1850 7.5625
1900 8.07812
1950 8.79688
2000 9.48438
2050 10.0469
2100 11.0469
2150 11.6719
2200 12.4375
2250 13.2969
2300 14.2812
2350 15.3438
2400 16.1406
2450 17.125
2500 18.1719
2550 19.1406
2600 20.3594
2650 21.7031
2700 23.0156
2750 24.2812
2800 25.3906
2850 26.7656
2900 28.3281
2950 29.7031
3000 31.3906
3050 32.7656
3100 34.7344
3150 36.3281
3200 38.0469
3250 39.6406
3300 41.625
3350 43.5
3400 45.3281
3450 47.1875
3500 49.5781
3550 52.0156
3600 55.1875
3650 55.8906
3700 57.7344
3750 60.1719
3800 62.4219
3850 65.625
3900 67.875
3950 71.2344
4000 74.1094
4050 76.7812
4100 78.5625
4150 80.9844
4200 84.3281
4250 86.7344
4300 92.5312
4350 95.2188
4400 97.7344
4450 100.25
4500 105.25
